Der Schatz im Silbersee	(DOS)
Descent	(DOS)
Descent II	(DOS)
Descent II: Destination Quartzon	(DOS)
Descent II: The Infinite Abyss	(DOS)
Descent II: Vertigo Series	(DOS)
Descent to Undermountain	(DOS)
Descent: Anniversary Edition	(DOS)
Descent: Levels of the World	(DOS)
Desert Storm Command Deluxe	(DOS)
Desert Strike: Return to the Gulf	(DOS)
Design Your Own Railroad	(DOS)
Desire	(DOS)
Despair 2	(DOS)
Despair 3	(DOS)
Destination: Mars	(DOS)
Destroyer	(DOS)
Destruction Derby	(DOS)
Destruction Derby 2	(DOS)
Detective Storm	(DOS)
Detroit	(DOS)
Deus	(DOS)
Diamaze	(DOS)
Diamond Digger	(DOS)
Dick Tracy: The Crime-Solving Adventure	(DOS)
Die Fugger II	(DOS)
Die Hard	(DOS)
Die Harder	(DOS)
Die H├╢hlenwelt Saga: Der Leuchtende Kristall	(DOS)
Die Kathedrale	(DOS)
Dig Dug	(DOS)
Dig It	(DOS)
Dig, The	(DOS)
Digger	(DOS)
Diggers	(DOS)
Diggers 2: Extractors	(DOS)
Dime City	(DOS)
Dimensions for Descent	(DOS)
Dimo's Quest	(DOS)
Dino-Sorcerer	(DOS)
DinoPark Tycoon	(DOS)
Dinosaur Predators	(DOS)
Dinotopia	(DOS)
Disc	(DOS)
Disciples of Steel	(DOS)
Discoveries of the Deep	(DOS)
Discovering America	(DOS)
Discworld	(DOS)
Discworld II	(DOS)
Disney's Aladdin	(DOS)
Disney's Duck Tales: The Quest for Gold	(DOS)
Dive Bomber	(DOS)
Dive: The Conquest of Silver Eye	(DOS)
Dizzy: Prince of the Yolkfolk	(DOS)
DJ Puff's Volcanic Capers	(DOS)
Dogfight	(DOS)
Dominus	(DOS)
Don Quijote	(DOS)
Don't Go Alone	(DOS)
Donald Duck's Playground	(DOS)
Donald's Alphabet Chase	(DOS)
Donkey	(DOS)
Donkey Island	(DOS)
Donkey Kong	(DOS)
Doofus	(DOS)
Doom	(DOS)
Doom 2D	(DOS)
Doom II: Hell on Earth	(DOS)
Doomdark's Revenge	(DOS)
Doppelpass	(DOS)
Dotso	(DOS)
Double Dare	(DOS)
Double Dragon	(DOS)
Double Dragon 3: The Rosetta Stone	(DOS)
Double Dragon II: The Revenge	(DOS)
Double Dribble	(DOS)
Double Talk: Sports Edition	(DOS)
Down in the Dumps	(DOS)
Downhill Challenge	(DOS)
Dr. Doom's Revenge	(DOS)
Dr. Dumont's Wild Part I	(DOS)
Drachen Von Laas	(DOS)
Dracula in London	(DOS)
Dracula Unleashed	(DOS)
Dragon Knight 4	(DOS)
Dragon Lord	(DOS)
Dragon Lore II: The Heart of the Dragon Man	(DOS)
Dragon Lore: The Legend Begins	(DOS)
Dragon Slayer: The Legend of Heroes	(DOS)
Dragon Slayer: The Legend of Heroes II	(DOS)
Dragon Warrior	(DOS)
Dragon Wars	(DOS)
Dragon's Lair	(DOS)
Dragon's Lair II: TimeWarp	(DOS)
Dragon's Lair III: The Curse of Mordread	(DOS)
Dragon's Lair: Escape from Singe's Castle	(DOS)
DragonFlight	(DOS)
Dragons of Flame	(DOS)
Dragons: A Challenge in Chivalry	(DOS)
Dragonsphere	(DOS)
DragonStrike	(DOS)
Dragonworld	(DOS)
Drak	(DOS)
Drakkhen	(DOS)
Dream Prisoner	(DOS)
Dream Warrior	(DOS)
Dreams to Reality	(DOS)
Dreamweb	(DOS)
Dreamzone	(DOS)
Droids	(DOS)
Drug lord	(DOS)
Drugwars	(DOS)
Druid: Daemons of the Mind	(DOS)
Duel: Test Drive II	(DOS)
Duke Nukem	(DOS)
Duke Nukem 3D	(DOS)
Duke Nukem 3D Atomic Edition	(DOS)
Duke Nukem 3D: Duke Assault	(DOS)
Duke Nukem 3D: Duke Caribbean: Life's a Beach	(DOS)
Duke Nukem 3D: Duke It Out in D.C.	(DOS)
Duke Nukem 3D: Duke Xtreme	(DOS)
Duke Nukem 3D: Duke: Nuclear Winter	(DOS)
Duke Nukem 3D: Duke!ZONE	(DOS)
Duke Nukem 3D: Duke!ZONE II	(DOS)
Duke Nukem 3D: Duke3D Mania	(DOS)
Duke Nukem 3D: Kill a Ton Collection	(DOS)
Duke Nukem 3D: Plutonium Pak	(DOS)
Duke Nukem II	(DOS)
Dune	(DOS)
Dune II: The Building of a Dynasty	(DOS)
Dungeon Hack	(DOS)
Dungeon Keeper	(DOS)
Dungeon Keeper: The Deeper Dungeons	(DOS)
Dungeon Master	(DOS)
Dungeon Master II: The Legend of Skullkeep	(DOS)
Dungeons of Kroz	(DOS)
Dunjonquest: Curse of Ra	(DOS)
Dunjonquest: Morloc's Tower	(DOS)
Dunjonquest: Temple of Apshai	(DOS)
Dunjonquest: Upper Reaches of Apshai	(DOS)
Dunkle Schatten	(DOS)
Dunkle Schatten 2: Im Netzwerk Gefangen	(DOS)
Dusk of the Gods	(DOS)
Dylan Dog: Through the Looking Glass	(DOS)
E-Motion	(DOS)
E.S.S. Mega	(DOS)
Eagle Eye Mysteries	(DOS)
Eagle Eye Mysteries in London	(DOS)
Earl Weaver Baseball	(DOS)
Earth 2140	(DOS)
Earth 2140: Mission Pack 1	(DOS)
Earth 2140: Mission Pack 2 - Final Conflict	(DOS)
Earthly Delights	(DOS)
Earthrise	(DOS)
Earthworm Jim	(DOS)
East vs. West: Berlin 1948	(DOS)
Echelon	(DOS)
Eco Phantoms	(DOS)
EcoQuest - The Search for Cetus	(DOS)
EcoQuest2 - Lost Secret of the Rainforest	(DOS)
Ecstatica	(DOS)
Ecstatica II	(DOS)
Ed Chess	(DOS)
Eden Blues	(DOS)
Education Series: General Knowledge Builder	(DOS)
EF2000	(DOS)
EF2000 TACTCOM	(DOS)
EF2000: Special Edition	(DOS)
EGA-Roids	(DOS)
EGATrek	(DOS)
Eight Ball Deluxe	(DOS)
El Capitan Trueno	(DOS)
El Principio del Fin	(DOS)
El-Fish	(DOS)
Elder Scrolls Legends: Battlespire	(DOS)
Elder Scrolls: Arena	(DOS)
Elder Scrolls: Daggerfall	(DOS)
Electranoid	(DOS)
Electroman	(DOS)
Elevator	(DOS)
Elf	(DOS)
ElfLand	(DOS)
Elisabeth I	(DOS)
Elite	(DOS)
Elite Plus	(DOS)
Elvira II: The Jaws of Cerberus	(DOS)
Elvira: Mistress of the Dark	(DOS)
Elvira: The Arcade Game	(DOS)
Emergency Room	(DOS)
Emilio Butragueno Futbol	(DOS)
Emmanuelle: A Game of Eroticism	(DOS)
Empire Deluxe	(DOS)
Empire Soccer 94	(DOS)
Empire: Wargame of the Century	(DOS)
Enchanter	(DOS)
EnCore	(DOS)
Encounter	(DOS)
Encyclopedia of War - Ancient Battles	(DOS)
Endgame	(DOS)
Energie Manager	(DOS)
England Championship Special	(DOS)
Entity	(DOS)
Epic Pinball	(DOS)
Eradicator	(DOS)
Eric the Unready	(DOS)
Escape from Delirium	(DOS)
Escape from Hell	(DOS)
Escape from the Planet of the Robot Monsters	(DOS)
ESPN Extreme Games	(DOS)
Essex	(DOS)
Eternal Destiny	(DOS)
Eternam	(DOS)
European Champions	(DOS)
European Championship 1992	(DOS)
European Racers	(DOS)
Evasive Action	(DOS)
Even More Incredible Machine, The	(DOS)
Evolution	(DOS)
Excelsior Phase one: Lysandia	(DOS)
Executioners	(DOS)
Executive Suite	(DOS)
Exodus: Journey to the Promised Land	(DOS)
Exploration	(DOS)
Exterminator, The	(DOS)
Extreme Assault	(DOS)
Extreme Pinball	(DOS)
Extreme Rise of the Triad	(DOS)
Eye of Horus	(DOS)
Eye of the Beholder	(DOS)
Eye of the Beholder II - The Legend of Darkmoon	(DOS)
Eye of the Beholder III - Assault on Myth Drannor	(DOS)
Eye of the Beholder Trilogy	(DOS)
Eye of the Storm	(DOS)
F-117A Nighthawk Stealth Fighter 2.0	(DOS)
F-14 Tomcat	(DOS)
F-15 Strike Eagle	(DOS)
F-15 Strike Eagle II	(DOS)
F-15 Strike Eagle II: Operation Desert Storm Scenario Disk	(DOS)
F-15 Strike Eagle III	(DOS)
F-16 Combat Pilot	(DOS)
F-19 Stealth Fighter	(DOS)
F-22 Lightning II	(DOS)
F.Godmom	(DOS)
F29 Retaliator	(DOS)
Fable	(DOS)
Face Off!	(DOS)
FaceMaker	(DOS)
Faces	(DOS)
Fade to Black	(DOS)
Faery Tale Adventure: Book I	(DOS)
Fahrenheit 451	(DOS)
Falcon	(DOS)
Falcon 3.0	(DOS)
Falcon 3.0: Hornet: Naval Strike Fighter	(DOS)
Falcon 3.0: MiG-29	(DOS)
Falcon 3.0: Operation Fighting Tiger	(DOS)
Falcon A.T.	(DOS)
Falcon Gold	(DOS)
Fallen Angel	(DOS)
Fallout	(DOS)
Family Feud	(DOS)
Fantastic Adventures of Dizzy, The	(DOS)
Fantastic Fossils	(DOS)
Fantastic Fossils II	(DOS)
Fantastic Four	(DOS)
Fantasy 5	(DOS)
Fantasy Empires	(DOS)
Fantasy Fest!	(DOS)
Fantasy General	(DOS)
Fantasy Pack	(DOS)
Fantasy Pak	(DOS)
Fantasy World Dizzy	(DOS)
Farland Story	(DOS)
Farland Story Denki: Arc Ou no Ensei	(DOS)
Farland Story: Daichi no Kizuna	(DOS)
Farland Story: Kamigami no Isen	(DOS)
Farland Story: Shirogane no Tsubasa	(DOS)
Farland Story: Tenshi no Namida	(DOS)
Fascination	(DOS)
Fast Attack: High Tech Submarine Warfare	(DOS)
Fast Break	(DOS)
Fast Food	(DOS)
Fatal Fumes	(DOS)
Fates of Twinion	(DOS)
Fatty Bear's Birthday Surprise	(DOS)
Fatty Bear's FunPack	(DOS)
Fellowship of the Ring, The	(DOS)
Fernando Mart├нn Basket Master	(DOS)
Ferrari Formula One	(DOS)
Feud	(DOS)
Fidelity Chessmaster 2100	(DOS)
Fields of Glory	(DOS)
Fiendish Freddy's Big Top O'Fun	(DOS)
FIFA International Soccer	(DOS)
FIFA Soccer 96	(DOS)
FIFA Soccer 97	(DOS)
Fighter Duel	(DOS)
Fighter Wing	(DOS)
Final Assault	(DOS)
Final Conflict, The	(DOS)
Final Crusade of Kroz, The	(DOS)
Final Doom	(DOS)
Fire & Ice	(DOS)
Fire and Forget	(DOS)
Fire and Forget 2: The Death Convoy	(DOS)
Fire Brigade	(DOS)
Fire Hawk: Thexder The Second Contact	(DOS)
Fire King	(DOS)
Fire Power	(DOS)
First Expedition	(DOS)
First Mile, The	(DOS)
First Samurai, The	(DOS)
Fish!	(DOS)
Five-a-Side Indoor Soccer	(DOS)
Flames of Freedom	(DOS)
Flamingo Tours	(DOS)
Flash Traffic: City of Angels	(DOS)
Flashback: The Quest for Identity	(DOS)
Fleet Defender	(DOS)
Fleet Defender Gold	(DOS)
Fleet Sweep	(DOS)
Flies Attack on Earth	(DOS)
Flight Assignment: Airline Transport Pilot	(DOS)
Flight of the Amazon Queen	(DOS)
Flight of the Intruder	(DOS)
Flight Unlimited	(DOS)
Flightmare	(DOS)
Flippy's Circus Coins	(DOS)
FlixMix	(DOS)
Floatris	(DOS)
Floor 13	(DOS)
Floppy Frenzy	(DOS)
Flying Corps	(DOS)
Flying Corps Gold	(DOS)
Flying Tigers	(DOS)
Flying Tigers II	(DOS)
Fooblitzky	(DOS)
Fool's Errand, The	(DOS)
Football	(DOS)
Football Glory	(DOS)
Football Manager	(DOS)
Football Manager 2	(DOS)
Football Manager 3	(DOS)
Football Manager World Cup Edition	(DOS)
Footy Fanatic	(DOS)
Forbidden Castle	(DOS)
Forbidden Quest	(DOS)
Ford Simulator 5.0	(DOS)
Ford Simulator III	(DOS)
Ford Simulator, The	(DOS)
Forgotten Realms Archives, The	(DOS)
Forgotten Worlds	(DOS)
Fortress of Dr. Radiaki, The	(DOS)
Fountain of Dreams	(DOS)
Four Card Solitaire	(DOS)
FourSide	(DOS)
Fourth Protocol, The	(DOS)
Fowlplay	(DOS)
Frac	(DOS)
Fragile Allegiance	(DOS)
Framed	(DOS)
Frank Thomas' Big Hurt Baseball	(DOS)
Franko: The Crazy Revenge	(DOS)
Freakin' Funky Fuzzballs	(DOS)
Freddy Fish	(DOS)
Freddy Hardest	(DOS)
Freddy Hardest in South Manhattan	(DOS)
Freddy Pharkas: Frontier Pharmacist	(DOS)
Freddy's Rescue Roundup	(DOS)
Frederik Pohl's Gateway	(DOS)
Free D.C!	(DOS)
FriendlyWare P.C. Arcade	(DOS)
FriendlyWare PC Introductory Set	(DOS)
Fritz 2 chess	(DOS)
Frogger	(DOS)
Frogger II: Three Deep	(DOS)
Front Lines	(DOS)
Front Page Sports: Baseball '94	(DOS)
Front Page Sports: Football	(DOS)
Front Page Sports: Football Pro	(DOS)
Front Page Sports: Football Pro '96 Season	(DOS)
Frontier: Elite II	(DOS)
Frontier: First Encounters	(DOS)
Fuck Quest	(DOS)
Fuck Quest 2: Romancing the Bone	(DOS)
Full Count Baseball	(DOS)
Full Metal Planete	(DOS)
Full Throttle	(DOS)
Full Wormage, The	(DOS)
Fun School 2 for 6 to 8 Year Olds	(DOS)
Fun School 2 for Over-8s	(DOS)
Fun School 2 for Under-6s	(DOS)
Fun School 3 for 5 to 7 Year Olds	(DOS)
Fun School 3 for Over 7s	(DOS)
Fun School 3 for Under 5s	(DOS)
Fun School 4 for Ages 7-11	(DOS)
Fun School: Spelling	(DOS)
Funball	(DOS)
Funny Face 2	(DOS)
Funny Fruits puzzle	(DOS)
Fury of the Furries	(DOS)
Future Wars	(DOS)
Fuzzy's World of Miniature Space Golf	(DOS)
FX Fighter	(DOS)
Gabriel Knight: Sins of the Fathers	(DOS)
Gadget: Invention, Travel, & Adventure	(DOS)
Galacta: The Battle for Saturn	(DOS)
Galactic Battle	(DOS)
Galactic Conqueror	(DOS)
Galactic Empire	(DOS)
Galactic Gladiators	(DOS)
Galactic Warrior Rats	(DOS)
Galactix	(DOS)
Galaxian	(DOS)
Galaxy Trek	(DOS)
Galleons of Glory: The Secret Voyage of Magellan	(DOS)
Game of Life, The	(DOS)
Game of Robot, The	(DOS)
Game Over	(DOS)
Game Over II	(DOS)
Game With No Name, The	(DOS)
Games - Summer Challenge	(DOS)
Games - Summer Edition	(DOS)
Games - Winter Challenge	(DOS)
Games - Winter Edition	(DOS)
Games '92: Espana	(DOS)
Games People Play: Gin, Cribbage, Checkers and Backgammon	(DOS)
Gamma Force in Pit of a Thousand Screams	(DOS)
Gamma Wing	(DOS)
Ganja Farmer	(DOS)
Gapper	(DOS)
Gary Grigsby's Pacific War	(DOS)
Gary Grigsby's Pacific War	(DOS)
Gary Grigsby's War in Russia	(DOS)
Gateway II: Homeworld	(DOS)
Gateway to the Savage Frontier	(DOS)
Gateworld	(DOS)
GATO	(DOS)
Gauntlet	(DOS)
Gauntlet II	(DOS)
Gazza II	(DOS)
GBA Championship Basketball: Two-on-Two	(DOS)
Gear Works	(DOS)
Geekwad: Games of the Galaxy	(DOS)
Geheimprojekt DMSO	(DOS)
Geisha	(DOS)
Gemfire	(DOS)
Gender Wars	(DOS)
Gene Machine, The	(DOS)
Genewars	(DOS)
Genghis Khan	(DOS)
Genghis Khan II: Clan of the Gray Wolf	(DOS)
Genocide	(DOS)
Gettysburg: The Turning Point	(DOS)
Ghostbusters	(DOS)
Ghostbusters II	(DOS)
Ghosts 'N Goblins	(DOS)
Gladiator	(DOS)
Global Conquest	(DOS)
Global Dilemma: Guns or Butter	(DOS)
Global Domination	(DOS)
Global Effect	(DOS)
Gnome Ranger	(DOS)
Goal	(DOS)
Goal 94	(DOS)
Goal II	(DOS)
Gobliiins	(DOS)
Gobliins 2: The Prince Buffoon	(DOS)
Goblins Quest 3	(DOS)
Gobman	(DOS)
God of Thunder	(DOS)
Godfather, The	(DOS)
Gods	(DOS)
Gold of the Americas: The Conquest of the New World	(DOS)
Gold of the Aztecs, The	(DOS)
Gold Rush!	(DOS)
Golden Axe	(DOS)
Golden Basket	(DOS)
Gone Fishin'	(DOS)
Goody	(DOS)
Gorillas	(DOS)
Graeme Souness Soccer Manager	(DOS)
Grailquest	(DOS)
Grand Fleet	(DOS)
Grand Monster Slam	(DOS)
Grand Prix 2	(DOS)
Grand Prix 500 2	(DOS)
Grand Prix Circuit	(DOS)
Grand Prix Master	(DOS)
Grand Prix Unlimited	(DOS)
Grand Theft Auto	(DOS)
Grand Theft Auto: London 1969	(DOS)
Grandest Fleet, The	(DOS)
Grandmaster Chess	(DOS)
Grave Yardage	(DOS)
Gravity Force	(DOS)
Great Courts 2	(DOS)
Great Escape, The	(DOS)
Great Naval Battles - Fury in the Pacific 1941-1944	(DOS)
Great Naval Battles: Guadalcanal 1942-1943	(DOS)
Great Naval Battles: North Atlantic 1939-1943	(DOS)
Gremlins	(DOS)
Gremlins 2 - The New Batch	(DOS)
Gremlins 2 - The New Batch	(DOS)
Greystone	(DOS)
GT Racing 97	(DOS)
Guardians of Infinity: To Save Kennedy	(DOS)
Guerrilla War	(DOS)
Guild of Thieves, The	(DOS)
Guilty	(DOS)
Guimo	(DOS)
Gulf Strike	(DOS)
Gunboat	(DOS)
Gunmetal	(DOS)
Gunship	(DOS)
Gunship 2000	(DOS)
Gunship 2000 Scenario Disk and Mission Builder	(DOS)
Guy Spy and the Crystals of Armageddon	(DOS)
H!Zone	(DOS)
H.U.R.L.	(DOS)
Hack	(DOS)
Hacker	(DOS)
Hacker II: The Doomsday Papers	(DOS)
Halls of Montezuma - A Battle History of the United States Marine Corps	(DOS)
Halls of the Dead: Faery Tale Adventure II	(DOS)
Hammer Boy	(DOS)
Hammer of the Gods	(DOS)
Hamurabi	(DOS)
Handy Caps	(DOS)
Hannibal	(DOS)
Hanse: Die Expedition	(DOS)
Haral H├еrdtand: Kampen om de rene t├жnder	(DOS)
Hard Drivin'	(DOS)
Hard Drivin' II	(DOS)
Hard Hat Mack	(DOS)
Hard Nova	(DOS)
Hardball 4	(DOS)
Hardball 5	(DOS)
Hardball II	(DOS)
Hardball III	(DOS)
Hardball III MLBPA Players Disk	(DOS)
Hardball!	(DOS)
Hardline	(DOS)
Hare Raising Havoc	(DOS)
Harley-Davidson: The Road to Sturgis	(DOS)
Harpoon	(DOS)
Harpoon 2	(DOS)
Harpoon II: Admiral's Edition	(DOS)
Harrier 7	(DOS)
Harrier Combat Simulator	(DOS)
Harrier Jump Jet	(DOS)
Harry and the Haunted House	(DOS)
Harvester	(DOS)
Hattrick!	(DOS)
Headline Harry and the Great Paper Race	(DOS)
Heart of China	(DOS)
Heartlight	(DOS)
Heaven & Earth	(DOS)
Heavy Barrel	(DOS)
Heavy Water Jogger	(DOS)
Heimdall	(DOS)
Heimdall 2: Into the Hall of Worlds	(DOS)
Heirs to the Throne	(DOS)
Helicopter Mission	(DOS)
Helious	(DOS)
Helious II	(DOS)
Hell to Pay	(DOS)
Hell: A Cyberpunk Adventure	(DOS)
HellCat Ace	(DOS)
Hellfire Zone	(DOS)
Helter Skelter	(DOS)
Heretic	(DOS)
Heretic: Shadow of the Serpent Riders	(DOS)
Heroes of Might and Magic II	(DOS)
Heroes of Might and Magic: A Strategic Quest	(DOS)
Heroes of the 357th	(DOS)
Heroes of the Lance	(DOS)
Heros: The Sanguine Seven	(DOS)
Herrscher der Meere	(DOS)
Hexen: Beyond Heretic	(DOS)
Hexen: Deathkings of the Dark Citadel	(DOS)
Hexuma - Das Auge des Kal	(DOS)
Hexx: Heresy of the Wizard	(DOS)
Hexxagon	(DOS)
Hexxagon 2	(DOS)
Hi-Octane	(DOS)
Hidden Agenda	(DOS)
Hidden Below, The	(DOS)
High Command: Europe 1939-45	(DOS)
High Seas Trader	(DOS)
High Stakes	(DOS)
Highway Hunter	(DOS)
Highway Patrol 2	(DOS)
Hill Street Blues	(DOS)
Hillsfar	(DOS)
Hind	(DOS)
Hired Guns	(DOS)
History Line: 1914-1918	(DOS)
Hitchiker's Guide to the Galaxy, The	(DOS)
Hobbit, The	(DOS)
Hockey League Simulator	(DOS)
Hockey League Simulator 2	(DOS)
Hocus Pocus	(DOS)
Hole in one	(DOS)
Hollywood Hijinx	(DOS)
Hollywood Pictures	(DOS)
Holy Grail, The	(DOS)
Home Alone	(DOS)
Home Alone 2: Lost in New York	(DOS)
Home Run Derby	(DOS)
Hometown U.S.A.	(DOS)
Homey D. Clown	(DOS)
Hong Kong Mahjong	(DOS)
Hook	(DOS)
Hoosier City	(DOS)
Horde, The	(DOS)
Horror Zombies from the Crypt	(DOS)
Hostage: Rescue Mission	(DOS)
Hound of Shadow, The	(DOS)
Hoverforce	(DOS)
Hovertank 3D	(DOS)
How to Weigh an Elephant	(DOS)
Hoyle's Official Book of Games: Volume 1	(DOS)
Hoyle's Official Book of Games: Volume 2	(DOS)
Hoyle's Official Book of Games: Volume 3	(DOS)
Hugo 2: Whodunit?	(DOS)
Hugo 3: Jungle of Doom	(DOS)
Hugo's House of Horrors	(DOS)
Humans 2: The Jurassic Levels	(DOS)
Humans 3: Evolution Lost in Time	(DOS)
Hunt for Red October, The	(DOS)
Hunt for Red October, The	(DOS)
Hyper 3-D Pinball	(DOS)
Hyper Tank	(DOS)
Hyperspeed	(DOS)
I Have No Mouth, and I Must Scream	(DOS)
I-0 - Jailbait on Interstate Zero	(DOS)
I, Damiano: The Wizard of Partestrada	(DOS)
IBM BASIC Quiz, The	(DOS)
ICON: The Quest for the Ring	(DOS)
If It Moves, Shoot It!	(DOS)
iF-16 Fighting Falcon	(DOS)
Ignition	(DOS)
Igor: Objective Uikokahonia	(DOS)
Ikari Warriors	(DOS)
Ikari Warriors II: Victory Road	(DOS)
Ikari Warriors III: The Rescue	(DOS)
Immortal, The	(DOS)
Impact!	(DOS)
Imperium	(DOS)
Imperium Galactica	(DOS)
Imperium Romanum	(DOS)
Impossible Mission II	(DOS)
In Extremis	(DOS)
In Pursuit of Greed	(DOS)
In Search of Dr. Riptide	(DOS)
In Search of the Most Amazing Thing	(DOS)
In the Dead of Night	(DOS)
Inca	(DOS)
Inca II: Nations of Immortality	(DOS)
Incredible Hulk, The: The Pantheon Saga	(DOS)
Incredible Machine 2, The	(DOS)
Incredible Machine, The	(DOS)
Incunabula	(DOS)
Indiana Jones and the Fate of Atlantis	(DOS)
Indiana Jones and the Fate of Atlantis: The Action Game	(DOS)
Indiana Jones and the Fate of Atlantis: The Graphic Adventure	(DOS)
Indiana Jones and the Temple of Doom	(DOS)
Indiana Jones in Revenge of the Ancients	(DOS)
Indianapolis 500: The Simulation	(DOS)
IndyCar Racing	(DOS)
IndyCar Racing II	(DOS)
Infernal Tome, The	(DOS)
Inferno	(DOS)
Infestation	(DOS)
Infidel	(DOS)
Infiltrator	(DOS)
Infiltrator II	(DOS)
Ingrid's Back	(DOS)
Inherit the Earth: Quest for the Orb	(DOS)
Innocent Until Caught	(DOS)
Inside Trader - The Authentic Stock Trading Game	(DOS)
Intelligent Strategy Games 10	(DOS)
International Hockey	(DOS)
International Karate	(DOS)
International Ninja Rabbits	(DOS)
International Open Gold Championship	(DOS)
International Sensible Soccer	(DOS)
International Soccer	(DOS)
International Sports Challenge	(DOS)
International Tennis	(DOS)
International Tennis Open	(DOS)
Interphase	(DOS)
Interpose	(DOS)
Into the Eagle's Nest	(DOS)
Into the Void	(DOS)
Invaders 1978	(DOS)
Invasion of the Mutant Space Bats of Doom	(DOS)
Invest	(DOS)
Iron & Blood: Warriors of Ravenloft	(DOS)
Iron Cross	(DOS)
Iron Lord	(DOS)
Iron Man / X-O Manowar in Heavy Metal	(DOS)
Iron Seed	(DOS)
Ishar 2: Messengers of Doom	(DOS)
Ishar 3: The Seven Gates of Infinity	(DOS)
Ishar: Legend of the Fortress	(DOS)
Ishido: The Way of Stones	(DOS)
Island Hopper	(DOS)
Island of Dr. Brain, The	(DOS)
Island Peril	(DOS)
Isle of the Dead	(DOS)
─░stanbul Efsaneleri: Lale Sava┼Я├з─▒lar─▒	(DOS)
It Came from the Desert	(DOS)
Iznogoud	(DOS)
J & J's Vegas Pack: Black-Jack	(DOS)
J-Bird	(DOS)
J. R. R. Tolkien's Riders of Rohan	(DOS)
J.B. Harold Murder Club	(DOS)
J.R.R. Tolkien's The Lord of the Rings, Vol. I	(DOS)
J.R.R. Tolkien's The Lord of the Rings, Vol. II: The Two Towers	(DOS)
J.R.R. Tolkien's War in Middle Earth	(DOS)
Jabato	(DOS)
Jabbertalky	(DOS)
Jack Flash	(DOS)
Jack in the Dark	(DOS)
Jack Nicklaus Golf & Course Design	(DOS)
Jack Nicklaus' Greatest 18 Holes of Major Championship Golf	(DOS)
Jack the Ripper	(DOS)
Jagged Alliance	(DOS)
Jagged Alliance: Deadly Games	(DOS)
Jahangir Khan's World Championship Squash	(DOS)
Jai Alai	(DOS)
James Bond 007: A View to a Kill	(DOS)
James Bond 007: Goldfinger	(DOS)
James Clavell's Sh┼Нgun	(DOS)
James Pond 2: Codename RoboCod	(DOS)
Jammit	(DOS)
Jane's Combat Simulations: Advanced Tactical Fighters	(DOS)
Jane's Combat Simulations: Advanced Tactical Fighters: Nato Fighters	(DOS)
Janitor Joe	(DOS)
Jazz Jackrabbit	(DOS)
Jazz Jackrabbit CD-ROM	(DOS)
Jazz Jackrabbit: Christmas Edition	(DOS)
Jazz Jackrabbit: Holiday Hare 1995	(DOS)
Jeopardy!	(DOS)
Jesus Matchup	(DOS)
Jet	(DOS)
Jet Set Willy	(DOS)
Jetfighter	(DOS)
Jetfighter 2	(DOS)
Jetfighter 2: Advanced Mission Disk	(DOS)
Jetfighter 3	(DOS)
Jetfighter 3 Enhanced Campaign CD	(DOS)
Jetfighter: Full Burn	(DOS)
Jetman	(DOS)
Jetpack	(DOS)
Jetset	(DOS)
Jetstrike	(DOS)
Jewels of Darkness	(DOS)
Jigsaw Puzzle	(DOS)
Jill of the Jungle	(DOS)
Jim Power: The Lost Dimension in 3-D	(DOS)
Jimmy Connors Pro Tennis Tour	(DOS)
Jimmy White's 'Whirlwind' Snooker	(DOS)
Jinxter	(DOS)
Joan of Arc: Siege and the Sword	(DOS)
Joe and Mac: Caveman Ninja	(DOS)
Joe Montana Football	(DOS)
John Elway's Quarterback	(DOS)
John Madden Football	(DOS)
John Madden Football II	(DOS)
Jonah Lomu Rugby	(DOS)
Jonathan	(DOS)
Jones in the Fast Lane	(DOS)
Jonny Quest: Cover-Up at Roswell	(DOS)
Jordan vs. Bird: One on One	(DOS)
Joshua & the Battle of Jericho	(DOS)
Journey: The Quest Begins	(DOS)
Joust	(DOS)
Jr. Pac-Man	(DOS)
Judge Dredd	(DOS)
Judge Dredd Pinball	(DOS)
Juggles' Butterfly	(DOS)
Jump 'n Bump	(DOS)
Jumpjet	(DOS)
Jumpman	(DOS)
Jumpman Lives!	(DOS)
Jungle Book, The	(DOS)
Jungle Hunt	(DOS)
Jungle Strike	(DOS)
Jurassic Park	(DOS)
Just Grandma and Me	(DOS)
Jutland	(DOS)
Kamikazi Alien	(DOS)
Kampfgruppe	(DOS)
Karateka	(DOS)
Karnov	(DOS)
Kasparov's Gambit	(DOS)
Keef the Thief	(DOS)
Keen Dreams	(DOS)
Ken's Labyrinth	(DOS)
Kentris	(DOS)
Keys to Maramon, The	(DOS)
KGB	(DOS)
Khalaan	(DOS)
Kick Off 2	(DOS)
Kick Off 3	(DOS)
Kick Off 96	(DOS)
Kick Off 97	(DOS)
Kick Off 98	(DOS)
Kid's Kards	(DOS)
Killing Cloud	(DOS)
Kiloblaster	(DOS)
Kindercomp	(DOS)
King Arthur's K.O.R.T	(DOS)
King of Chicago, The	(DOS)
King's Bounty	(DOS)
King's Quest II: Romancing the Throne	(DOS)
King's Quest III: To Heir Is Human	(DOS)
King's Quest IV: The Perils of Rosella	(DOS)
King's Quest V: Absence Makes the Heart Go Yonder!	(DOS)
King's Quest VI: Heir Today, Gone Tomorrow	(DOS)
King's Quest VII: The Princeless Bride	(DOS)
King's Quest: Quest for the Crown	(DOS)
